INDEX,YEAR,MN,DT,MAX,MIN,AW,RF,EVP,DRNRF(hrs),DRNRF(mnts),SSH,TS,N,FFF,D,TOCSQ,DU,RA,DZ,SN,SL,HA,TH,DS,FG,GA,T,G,DUR,T,G,DUR,T,G,DUR,T,G,DUR,
43003,1969,05,31,34.4,28.2,14,0.0,   ,00,00,11.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,01,33.9,27.5,13,0.0,   ,  ,  ,11.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,02,33.9,24.8,13,11.6,   ,  ,  ,5.5,  , ,   , ,    ,  ,0,0,0,0,0,1,0,0,0,9,2,255,0,7,035, , ,   , , ,   ,  ,
43003,1969,06,03,33.4,25.9,10,0.0,   ,  ,  ,9.3,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,8,002,5,1,010,0,7,240, , ,   ,  ,
43003,1969,06,04,35.0,26.4,17,0.2,   ,  ,  ,9.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,8,002,0,8,215, , ,   , , ,   ,  ,
43003,1969,06,05,35.1,26.3,23,0.0,   ,  ,  ,5.6,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,198,5,2,036, , ,   , , ,   ,  ,
43003,1969,06,06,34.9,25.8,24,22.0,   ,  ,  ,1.1,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,202,5,5,029, , ,   , , ,   ,  ,
43003,1969,06,07,31.6,24.8,23,33.9,   ,  ,  ,4.3,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,072,5,3,035, , ,   , , ,   ,  ,
43003,1969,06,08,32.5,26.4,23,0.6,   ,  ,  ,5.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,7,086,5,1,020, , ,   , , ,   ,  ,
43003,1969,06,09,33.0,24.7,13,9.0,   ,  ,  ,4.4,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,045,5,4,025,1,3,355, , ,   ,  ,
43003,1969,06,10,32.5,25.3,10,1.6,   ,  ,  ,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,11,32.9,26.7,15,2.1,   ,  ,  ,9.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,005, , ,   , , ,   , , ,   ,  ,
43003,1969,06,12,32.9,28.0,15,0.0,   ,  ,  ,10.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,13,32.9,28.4,13,0.0,   ,  ,  ,6.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,14,33.3,25.0,12,14.6,   ,  ,  ,0.1,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,3,075,6,1,128,5,1,515, , ,   ,  ,
43003,1969,06,15,29.4,24.2,07,12.6,   ,  ,  ,4.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,060, , ,   , , ,   , , ,   ,  ,
43003,1969,06,16,32.4,23.7,10,5.7,   ,  ,  ,9.4,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,014, , ,   , , ,   , , ,   ,  ,
43003,1969,06,17,32.5,27.3,15,0.0,   ,  ,  ,9.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,067, , ,   , , ,   , , ,   ,  ,
43003,1969,06,18,32.3,23.1,15,49.4,   ,  ,  ,3.4,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,1,284,6,1,078, , ,   , , ,   ,  ,
43003,1969,06,19,31.3,24.0,08,96.3,   ,  ,  ,0.9,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,1,560,6,3,164, , ,   , , ,   ,  ,
43003,1969,06,20,29.9,24.0,07,92.0,   ,  ,  ,0.0,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,3,447,6,2,185, , ,   , , ,   ,  ,
43003,1969,06,21,29.8,24.1,18,35.1,   ,  ,  ,5.8,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,005, , ,   , , ,   , , ,   ,  ,
43003,1969,06,22,31.7,28.1,21,0.0,   ,  ,  ,7.2,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,5,004, , ,   , , ,   , , ,   ,  ,
43003,1969,06,23,32.1,28.2,21,0.0,   ,  ,  ,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,24,32.2,27.8,14,0.0,   ,  ,  ,0.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,25,32.6,27.4,09,0.0,   ,  ,  ,4.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,06,26,32.6,26.7,11,1.6,   ,  ,  ,7.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,040, , ,   , , ,   , , ,   ,  ,
43003,1969,06,27,32.3,26.8,09,0.2,   ,  ,  ,0.6,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,6,335,6,5,120,5,2,036,1,3,245,  ,
43003,1969,06,28,31.4,25.9,08,9.1,   ,  ,  ,1.3,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,680,6,1,020,5,1,044,1,3,245,  ,
43003,1969,06,29,31.0,23.3,10,153.0,   ,  ,  ,3.0,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,8,405,6,1,070, , ,   , , ,   ,  ,
43003,1969,06,30,31.9,25.0,07,15.0,   ,  ,  ,0.3,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,335,6,3,150,5,7,075, , ,   ,  ,
43003,1969,07,01,29.7,25.7,08,1.8,   ,04,50,0.0,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,3,380,6,3,882,5,3,075,1,7,107,  ,
43003,1969,07,02,27.2,24.1,08,138.8,   ,15,53,0.0,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,6,350,6,1,894,1,3,050, , ,   ,  ,
43003,1969,07,03,29.2,23.4,09,201.4,   ,18,11,0.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,240,5,1,270, , ,   , , ,   ,  ,
43003,1969,07,04,29.6,23.3,05,52.6,   ,10,47,2.7,01,5,042,7,1930,01,1,1,0,0,0,0,0,0,0,6,1,315,5,3,102,1,3,395,7,7,001,  ,
43003,1969,07,05,31.7,25.2,11,19.7,   ,03,59,2.4,01,5,046,5,0315,02,1,1,0,0,0,1,0,0,0,9,2,215,6,1,244,5,1,115,7,2,002,  ,
43003,1969,07,06,31.4,24.9,11,21.4,   ,01,22,0.8,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,057,5,1,042, , ,   , , ,   ,  ,
43003,1969,07,07,31.3,25.4,14,8.9,   ,00,20,6.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,029, , ,   , , ,   , , ,   ,  ,
43003,1969,07,08,31.7,26.4,17,3.0,   ,00,26,6.8,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,015, , ,   , , ,   , , ,   ,  ,
43003,1969,07,09,31.1,25.5,17,2.4,   ,00,24,0.6,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,106,5,1,069, , ,   , , ,   ,  ,
43003,1969,07,10,29.6,24.7,13,19.3,   ,02,46,2.4,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,5,085,6,3,079, , ,   , , ,   ,  ,
43003,1969,07,11,31.0,25.5,13,3.8,   ,01,18,5.8,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,081,5,2,010, , ,   , , ,   ,  ,
43003,1969,07,12,31.6,25.5,14,7.0,   ,01,03,5.5,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,054,5,1,110,1, ,175, , ,   ,  ,
43003,1969,07,13,29.9,24.9,17,5.2,   ,01,45,6.4,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,130, , ,   , , ,   , , ,   ,  ,
43003,1969,07,14,30.9,25.0,11,13.8,   ,05,45,3.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,342,5,2,298, , ,   , , ,   ,  ,
43003,1969,07,15,30.7,24.4,20,21.8,   ,09,39,2.1,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,247,5,1,125, , ,   , , ,   ,  ,
43003,1969,07,16,29.9,24.8,25,18.2,   ,03,28,0.3,02,5,064,5,2157,02,1,1,0,0,0,0,0,0,0,6,1,159,5,3,005,7,7,003, , ,   ,  ,
43003,1969,07,17,30.5,24.7,31,13.6,   ,01,12,4.1,06,5,056,5,0057,02,1,1,0,0,0,0,0,0,0,6,1,036,5,3,010,7,1,011, , ,   ,  ,
43003,1969,07,18,30.9,26.3,31,2.6,   ,00,25,0.0,05,5,065,5,1155,01,1,1,0,0,0,0,0,0,0,6,3,243,5,6,029,7,4,008, , ,   ,  ,
43003,1969,07,19,29.0,24.4,26,30.8,   ,03,21,1.2,06,5,065,5,1803,02,1,0,0,0,0,0,0,0,0,6,2,080,7,3,012, , ,   , , ,   ,  ,
43003,1969,07,20,30.4,24.3,28,20.1,   ,01,43,0.0,02,5,053,5,1025,02,1,0,0,0,0,0,0,0,0,6,1,150,7,4,005, , ,   , , ,   ,  ,
43003,1969,07,21,28.9,24.7,29,25.9,   ,01,36,0.1,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,290,5,7,170, , ,   , , ,   ,  ,
43003,1969,07,22,28.9,24.7,29,25.9,   ,01,36,0.1,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,290,5,7,170, , ,   , , ,   ,  ,
43003,1969,07,23,30.6,25.8,23,5.4,   ,00,19,7.5,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,017, , ,   , , ,   , , ,   ,  ,
43003,1969,07,24,30.9,25.0,21,3.7,   ,00,55,7.4,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,014,5,2,020, , ,   , , ,   ,  ,
43003,1969,07,25,30.9,26.2,19,0.6,   ,00,04,6.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,027, , ,   , , ,   , , ,   ,  ,
43003,1969,07,26,30.9,23.8,20,54.9,   ,03,45,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,583,5,2,135, , ,   , , ,   ,  ,
43003,1969,07,27,30.9,23.6,18,39.2,   ,05,31,1.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,030,5,1,038, , ,   , , ,   ,  ,
43003,1969,07,28,30.0,24.6,20,18.5,   ,01,18,1.7,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,025,5,7,005, , ,   , , ,   ,  ,
43003,1969,07,29,30.5,24.4,24,9.0,   ,01,27,0.9,01,5,054,5,2230,01,1,1,0,0,0,0,0,0,0,6,1,144,5,5,033,7,8,001,0,1,015,  ,
43003,1969,07,30,29.9,24.2,25,19.0,   ,02,25,1.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,149, , ,   , , ,   , , ,   ,  ,
43003,1969,07,31,29.7,24.4,26,28.2,   ,02,25,0.0,01,5,058,6,0902,01,1,1,0,0,0,0,0,0,0,6,1,248,5,1,005,7,4,001, , ,   ,  ,
43003,1969,08,01,29.4,24.0,24,47.8,   ,06,42,0.2,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,255, , ,   , , ,   , , ,   ,  ,
43003,1969,08,02,29.6,25.2,26,3.9,   ,00,15,1.2,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,043, , ,   , , ,   , , ,   ,  ,
43003,1969,08,03,29.9,25.1,25,5.0,   ,00,43,0.4,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,060, , ,   , , ,   , , ,   ,  ,
43003,1969,08,04,29.9,25.0,24,10.1,   ,  ,  ,0.9,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,035,5,4,001, , ,   , , ,   ,  ,
43003,1969,08,05,29.8,24.2,23,9.8,   ,00,25,2.6,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,033,5,3,011, , ,   , , ,   ,  ,
43003,1969,08,06,29.9,25.0,23,1.7,   ,00,20,1.6,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,009, , ,   , , ,   , , ,   ,  ,
43003,1969,08,07,29.9,24.2,23,8.4,   ,00,33,3.7,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,020,5,3,015, , ,   , , ,   ,  ,
43003,1969,08,08,30.2,24.3,24,4.9,   ,00,55,0.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,042,5,2,007, , ,   , , ,   ,  ,
43003,1969,08,09,29.6,26.0,25,1.6,   ,00,37,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,023,5,3,045, , ,   , , ,   ,  ,
43003,1969,08,10,28.5,25.0,22,13.6,   ,03,25,0.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,158, , ,   , , ,   , , ,   ,  ,
43003,1969,08,11,29.5,25.4,22,4.2,   ,01,29,2.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,055, , ,   , , ,   , , ,   ,  ,
43003,1969,08,12,30.2,25.0,21,1.1,   ,00,06,0.5,01,5,064,5,1154,02,1,0,0,0,0,0,0,0,0,6,1,021,7,4,002, , ,   , , ,   ,  ,
43003,1969,08,13,29.2,24.2,19,10.6,   ,01,32,4.9,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,092,5,1,111, , ,   , , ,   ,  ,
43003,1969,08,14,30.0,23.3,18,11.6,   ,05,43,2.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,156,5,8,010, , ,   , , ,   ,  ,
43003,1969,08,15,29.9,25.0,17,1.6,   ,00,41,0.4,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,093,5,2,029, , ,   , , ,   ,  ,
43003,1969,08,16,29.3,24.0,16,8.6,   ,01,44,0.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,030,5,3,010, , ,   , , ,   ,  ,
43003,1969,08,17,28.9,24.2,11,2.0,   ,01,54,8.8,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,084,1,3,070, , ,   , , ,   ,  ,
43003,1969,08,18,30.1,25.0,11,0.0,   ,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,08,19,30.3,24.4,08,0.0,   ,00,00,4.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,08,20,30.5,25.3,07,1.2,   ,00,05,6.8,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,005,1,3,155, , ,   , , ,   ,  ,
43003,1969,08,21,30.6,24.7,07,2.8,   ,00,20,3.4,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,6,3,030,5,3,003,1,3,145,9,4,060,  ,
43003,1969,08,22,30.5,24.5,08,4.7,   ,00,23,8.6,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,010,1,3,170, , ,   , , ,   ,  ,
43003,1969,08,23,30.9,24.6,08,0.0,   ,00,00,5.7,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,7,085,5,4,210,1,3,125, , ,   ,  ,
43003,1969,08,24,30.9,25.0,07,3.0,   ,06,58,5.6,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,013,5,1,160, , ,   , , ,   ,  ,
43003,1969,08,25,32.2,25.0,07,0.0,   ,00,00,6.8,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,6,230,6,6,180,1,2,200,0,7,195,  ,
43003,1969,08,26,33.5,24.4,08,4.9,   ,03,20,2.8,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,030,5,7,090,0,7,   , , ,   ,  ,
43003,1969,08,27,31.4,23.4,09,21.2,   ,06,47,8.8,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,1,125,6,1,325, , ,   , , ,   ,  ,
43003,1969,08,28,31.6,25.2,17,0.0,   ,00,08,6.7,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,056,5,3,015, , ,   , , ,   ,  ,
43003,1969,08,29,30.8,24.4,13,7.9,   ,02,25,1.6,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,6,1,184,9,5,060,5,2,067,0,7,237,  ,
43003,1969,08,30,30.5,24.4,09,13.8,   ,06,43,0.8,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,115,5,4,052,1,3,   , , ,   ,  ,
43003,1969,08,31,30.4,25.5,06,6.0,   ,01,17,3.5,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,260,5,2,130,0,7,120, , ,   ,  ,
43003,1969,09,01,30.4,24.4,11,20.5,   ,12,15,1.9,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,300,5,2,435,0,7,   , , ,   ,  ,
43003,1969,09,02,30.4,24.5,10,3.9,   ,02,10,0.8,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,130,6,1,209,5,3,095,1,3,200,  ,
43003,1969,09,03,28.1,23.5,09,53.5,   ,08,15,0.0,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,3,174,6,1,715,5,1,413, , ,   ,  ,
43003,1969,09,04,26.1,23.1,05,106.4,   ,14,42,0.1,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,160,5,1,280,1,3,190, , ,   ,  ,
43003,1969,09,05,28.2,23.6,07,21.0,   ,06,50,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,542,5,3,277,1,2,   , , ,   ,  ,
43003,1969,09,06,26.9,23.2,07,120.5,   ,17,29,0.1,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,719,5,1,216,1,7,290,0,2,010,  ,
43003,1969,09,07,27.3,23.0,05,37.3,   ,05,25,0.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,175,5,3,080,1,1,565, , ,   ,  ,
43003,1969,09,08,28.6,24.3,11,9.0,   ,06,20,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,894,1,2,130,5,2,010, , ,   ,  ,
43003,1969,09,09,27.1,23.4,21,58.4,   ,24,00,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,895,5,7,030, , ,   , , ,   ,  ,
43003,1969,09,10,26.4,24.0,27,27.2,   ,15,19,2.3,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,423,5,1,254, , ,   , , ,   ,  ,
43003,1969,09,11,27.5,25.0,21,11.2,   ,05,33,7.9,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,019,5,4,018, , ,   , , ,   ,  ,
43003,1969,09,12,29.3,25.0,18,1.0,   ,00,37,7.6,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,005, , ,   , , ,   , , ,   ,  ,
43003,1969,09,13,30.0,26.6,13,0.4,   ,00,06,9.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,013,5,4,003, , ,   , , ,   ,  ,
43003,1969,09,14,30.2,25.2,13,7.8,   ,03,28,6.9,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,104,5,2,088, , ,   , , ,   ,  ,
43003,1969,09,15,30.1,23.5,11,0.5,   ,00,39,1.3,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,169,5,3,222,1,3,055, , ,   ,  ,
43003,1969,09,16,29.4,22.6,09,28.4,   ,08,21,0.6,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,344, , ,   , , ,   , , ,   ,  ,
43003,1969,09,17,28.2,23.8,06,2.5,   ,07,17,2.4,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,044,5,4,085,2,4,100,1,3,   ,  ,
43003,1969,09,18,28.7,24.4,06,0.8,   ,01,40,0.5,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,025,5,7,021,1,2,285, , ,   ,  ,
43003,1969,09,19,29.3,24.0,07,0.0,   ,00,21,6.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,20,29.8,23.4,08,0.0,   ,00,00,4.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,21,29.5,23.7,09,0.0,   ,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,22,30.0,24.5,12,0.0,   ,00,30,6.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,5,030, , ,   , , ,   , , ,   ,  ,
43003,1969,09,23,29.9,23.0,09,9.4,   ,00,30,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,24,30.5,23.0,07,0.0,   ,00,00,9.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,25,30.4,23.8,08,0.0,   ,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,26,30.5,24.2,08,0.0,   ,00,00,8.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,27,30.3,24.4,08,0.0,   ,00,00,3.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,28,30.4,25.0,10,0.0,   ,00,00,6.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,29,32.3,25.1,06,0.0,   ,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,09,30,32.0,26.0,08,0.0,   ,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,01,31.4,24.1,10,0.0,   ,00,00,10.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,02,30.2,22.4,10,0.0,   ,00,00,10.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,03,31.1,22.4,09,0.0,   ,00,00,2.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,04,31.0,24.8,12,0.0,   ,00,00,0.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,05,31.0,24.8,12,0.0,   ,00,00,0.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,06,36.0,21.2,11,0.0,   ,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,07,35.6,22.6,06,0.0,   ,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,08,36.7,22.0,07,0.0,   ,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,09,36.7,22.0,08,0.0,   ,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,10,36.6,21.5,08,0.0,   ,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,11,35.7,24.3,08,0.0,   ,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,12,32.2,24.0,06,0.0,   ,00,00,9.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,13,32.1,22.0,06,0.0,   ,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,14,33.8,22.4,07,0.0,   ,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,15,36.6,21.8,05,0.0,   ,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,16,36.5,21.5,06,0.0,   ,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,17,35.9,23.6,11,0.0,   ,00,00,11.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,18,34.7,22.5,09,0.0,   ,00,00,7.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,19,33.5,25.0,08,0.0,   ,00,00,8.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,20,,,06,5.5,   ,01,29,5.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,21,34.5,25.2,05,0.0,   ,00,00,9.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,22,33.2,23.5,08,0.0,   ,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,23,35.7,21.3,06,0.0,   ,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43003,1969,10,24,36.0,21.0,06,0.0,   ,00,00,8.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
